Location,Strand,Length,PID,Gene,Synonym,Code,COG,Product
69967..70749,+,260,15789409,-,VNG0077H,-,-
71127..71342,-,71,15789410,-,VNG0079H,-,-
71317..71748,+,143,15789411,-,VNG0080H,-,COG5652S
71811..72704,+,297,15789412,moaE,VNG0081G,-,COG0314H
72708..73544,-,278,15789413,moeB,VNG0084G,-,COG0476H
73639..74742,+,367,15789414,moaA,VNG0085G,-,COG2896H
74752..76647,-,631,16554458,moeA2,VNG0086Gm,-,COG0303H
76644..77867,-,407,15789416,moeA1,VNG0090G,-,COG0303H
77923..78660,-,245,15789417,pimT1,VNG0089G,-,COG2518O
78683..79597,-,304,15789418,-,VNG0091C,-,-
79662..80327,-,221,15789419,-,VNG0094C,-,COG1326R
80387..81328,-,313,15789420,-,VNG0096C,-,COG2309E
81452..82459,+,335,15789421,gapB,VNG0095G,-,COG0057G
82540..82926,+,128,15789422,hsp2,VNG0097G,-,COG0071O
82932..83789,-,285,15789423,rimK,VNG0098G,-,COG0189HJ
83885..84415,-,176,15789424,rpl10e,VNG0099G,-,COG0197J
84617..84841,-,74,15789425,cspD1,VNG0101G,-,COG1278K
84927..85583,-,218,15789426,-,VNG0102C,-,COG0546R
85640..86611,-,323,15789427,serA3,VNG0104G,-,COG0111HE
86734..87219,-,161,15789428,-,VNG0105H,-,-
87668..89167,+,499,15789429,rmeM,VNG0106G,-,COG0286V
89160..90587,+,475,15789430,rmeS,VNG0107G,-,COG0732V
90639..93641,+,1000,15789431,rmeR,VNG0108G,-,COG0610V
93634..94359,+,241,15789432,-,VNG0110C,-,COG1451R
96010..96543,-,177,15789433,-,VNG0112H,-,COG3385L
97444..98121,+,225,15789434,-,VNG0113H,-,COG3413R
98226..99008,+,260,15789435,yusZ1,VNG0115G,-,COG4221R
100891..101715,-,274,15789436,-,VNG0116H,-,-
102034..102309,-,91,15789437,-,VNG0117H,-,-
102309..102692,-,127,15789438,-,VNG0118H,-,-
102863..103021,-,52,15789439,-,VNG0119H,-,-
103021..103146,-,41,15789440,-,VNG0120H,-,-
103514..104005,+,163,15789441,-,VNG0121H,-,COG1430S
104073..106001,+,642,15789442,trp1,VNG0123G,-,COG1132V
106009..106791,+,260,15789443,-,VNG0124C,-,COG1402R
106803..107189,-,128,15789444,-,VNG0125H,-,-
107233..107562,-,109,15789445,-,VNG0127C,-,COG2098S
107649..108428,+,259,15789446,-,VNG0128C,-,COG0451MG
108694..109563,+,289,15789447,hsp4,VNG0129G,-,COG0501O
109649..109831,+,60,15789448,-,VNG0130H,-,-
109834..110448,-,204,15789449,-,VNG0132C,-,-
110769..112193,+,474,15789450,rpa,VNG0133G,-,COG1599L
112247..112699,+,150,15789451,hpyA,VNG0134G,-,COG2036B
112696..113712,+,338,15789452,aup,VNG0136G,-,COG0123BQ
113691..115049,-,452,15789453,cca,VNG0137G,-,COG1746J
115898..116149,+,83,15789454,-,VNG0138H,-,-
116234..116758,+,174,15789455,-,VNG0139H,-,-
116881..117093,+,70,15789456,-,VNG0140H,-,-
117313..117579,-,88,15789457,-,VNG0141H,-,-
117867..118271,-,134,15789458,-,VNG0142C,-,COG3355K
118287..118700,-,137,15789459,-,VNG0143H,-,-
118615..119052,+,145,15789460,-,VNG0144H,-,COG3439S
119518..119754,+,78,15789461,-,VNG0146H,-,-
119759..120226,-,155,15789462,-,VNG0147C,-,COG0864K
120254..120364,-,36,15789463,-,VNG0148H,-,-
120602..122875,+,757,15789464,zntA,VNG0149G,-,COG2217P
122890..123561,-,223,15789465,-,VNG0150H,-,COG0785O
123558..123839,-,93,15789466,-,VNG0151C,-,-
124088..124756,-,222,15789467,prrC,VNG0152G,-,COG1999R
125012..126100,-,362,15789468,-,VNG0153C,-,COG1077D
126179..127576,-,465,15789469,merA,VNG0154G,-,COG1249C
127692..128390,+,232,15789470,-,VNG0156C,-,COG3413R
128484..129716,+,410,15789471,oxlT,VNG0157G,-,COG2223P
129737..130693,-,318,15789472,kdgK,VNG0158G,-,COG0524G
130717..132696,-,659,15789473,mutL,VNG0159G,-,COG0323L
132683..135277,+,864,15789474,boa1,VNG0160G,-,COG3413R
135504..136793,+,429,15789475,gdhB,VNG0161G,-,COG0334E
136676..138478,+,600,15789476,alkK,VNG0162G,-,COG0318IQ
138494..141109,-,871,15789477,mutS1,VNG0163G,-,COG0249L
141181..142200,-,339,15789478,hef,VNG0164G,-,COG0309O
142335..143096,+,253,15789479,psmB,VNG0166G,-,COG0638O
143339..143497,+,52,15789480,-,VNG0167H,-,-
143498..144202,-,234,15789481,-,VNG0168H,-,-
144354..144983,-,209,16554459,-,VNG0170Cm,-,COG2761Q
145185..145907,+,240,15789483,-,VNG0171C,-,COG1637L
145879..148470,-,863,15789484,mutS2,VNG0172G,-,COG0249L
148838..151168,+,776,15789485,cat1,VNG0174G,-,COG0531E
151174..151860,+,228,15789486,trkA1,VNG0175G,-,COG0569P
151875..152615,-,246,15789487,-,VNG0176H,-,COG1247M
152767..153357,-,196,15789488,rpl15e,VNG0177G,-,COG1632J
153490..154470,-,326,15789489,-,VNG0178H,-,-
154694..155596,-,300,15789490,-,VNG0179C,-,COG0478T
155681..156505,-,274,15789491,hop,VNG0180G,-,COG5524R
156613..157431,+,272,15789492,lpl,VNG0181G,-,COG0095H
157481..158308,+,275,15789493,xthA,VNG0183G,-,COG0648L
158525..159292,+,255,15789494,-,VNG0184H,-,COG2226H
159342..160433,+,363,15789495,pepB1,VNG0186G,-,COG2309E
160464..161201,-,245,15789496,-,VNG0187H,-,-
161207..162586,+,459,15789497,-,VNG0188H,-,-
162656..164095,+,479,15789498,-,VNG0189C,-,COG1078R
164151..165113,+,320,15789499,-,VNG0190C,-,COG0037D
165152..166279,-,375,15789500,ftsZ2,VNG0192G,-,COG0206D
166336..166503,-,55,15789501,-,VNG0194H,-,COG0864K
166681..167121,-,146,15789502,-,VNG0195H,-,COG1040R
167794..168054,-,86,15789503,-,VNG0196H,-,-
168184..169212,-,342,15789504,-,VNG0197C,-,COG0392S
169721..170389,-,222,15789505,-,VNG0198H,-,-
170386..170754,-,122,15789506,-,VNG0199H,-,-
170747..171424,-,225,15789507,-,VNG0200C,-,-
171924..172646,-,240,15789508,-,VNG0204H,-,-
172643..173506,-,287,15789509,-,VNG0203C,-,-
173537..173824,-,95,15789510,-,VNG0205H,-,-
175115..175471,+,118,15789511,-,VNG0207H,-,-
175471..175920,+,149,15789512,-,VNG0208H,-,-
175913..176947,+,344,15789513,-,VNG0209H,-,COG4974L
177093..177296,-,67,15789514,-,VNG0210H,-,COG0864K
177587..178354,+,255,15789515,-,VNG0212H,-,-
178317..179321,+,334,15789516,-,VNG0213H,-,-
179707..180366,-,219,15789517,-,VNG0214C,-,-
180916..183489,-,857,15789518,-,VNG0215C,-,COG4983S
183649..183858,-,69,15789519,-,VNG0216H,-,-
184345..184965,+,206,15789520,-,VNG0217H,-,-
184985..186631,-,548,15789521,gspE1,VNG0218G,-,COG0630NU
187174..187731,+,185,15789522,-,VNG0219H,-,-
187731..188303,+,190,15789523,-,VNG0220H,-,-
188303..189565,+,420,15789524,-,VNG0222C,-,COG1721R
190053..191009,-,318,15789525,moxR,VNG0223G,-,COG0714R
191310..192380,+,356,15789526,htrA,VNG0226G,-,COG0265O
192372..192635,-,87,15789527,-,VNG0227H,-,COG1430S
192826..193377,+,183,15789528,guaAa,VNG0228G,-,COG0518F
193384..195258,+,624,15789529,-,VNG0230C,-,COG3356S
195274..195984,+,236,15789530,-,VNG0231C,-,COG0491R
196042..196281,-,79,15789531,-,VNG0233H,-,-
196288..196665,-,125,15789532,-,VNG0234C,-,COG1382O
197052..197186,-,44,15789533,-,VNG0237H,-,COG1996K
197195..197512,-,105,15789534,rpl37ae,VNG0239C,-,COG1997J
197630..197848,+,72,15789535,-,VNG0238H,-,-
197876..198598,-,240,15789536,-,VNG0240C,-,COG4031R
198651..199955,-,434,16554460,truD,VNG0243Cm,-,COG0585S
199955..200293,-,112,16554461,-,VNG0240a,-,COG1990S
200377..200991,+,204,15789538,-,VNG0244H,-,COG2881S
201025..201612,+,195,15789539,dcd,VNG0245G,-,COG0717F
201609..202517,+,302,15789540,-,VNG0247C,-,COG1992S
202509..203273,-,254,15789541,-,VNG0248C,-,-
203276..205708,-,810,15789542,fbr,VNG0249G,-,COG3794C
205790..206539,-,249,15789543,-,VNG0250C,-,COG1701S
206579..207418,-,279,15789544,-,VNG0251C,-,COG1829R
207474..208184,-,236,161349986,-,VNG0252C,-,COG1646R
208286..209257,-,323,15789546,tfbG,VNG0254G,-,COG1405K
209439..210038,+,199,15789547,-,VNG0255C,-,COG0328L
210031..210582,+,183,15789548,-,VNG0256H,-,-
210639..210989,-,116,15789549,-,VNG0258H,-,COG1695K
211101..211634,+,177,15789550,ipp,VNG0259G,-,COG0221C
211694..211852,+,52,15789551,-,VNG0261H,-,-
211896..213011,+,371,15789552,-,VNG0262C,-,COG0618R
213067..214425,+,452,15789553,-,VNG0264H,-,COG3379S
214442..215515,-,357,15789554,ftsZ4,VNG0265G,-,COG0206D
215499..216068,+,189,15789555,-,VNG0266H,-,-
216068..216961,+,297,15789556,-,VNG0267H,-,COG0451MG
216982..218070,+,362,15789557,-,VNG0268C,-,COG0667C
218415..219332,+,305,15789558,-,VNG0270C,-,COG2814G
219360..220454,+,364,15789559,-,VNG0271C,-,-
220482..220949,+,155,15789560,-,VNG0272H,-,-
221005..221610,+,201,15789561,-,VNG0274C,-,COG0494LR
221649..223274,+,541,15789562,crtI3,VNG0277G,-,COG3349S
223518..224468,-,316,15789563,-,VNG0280H,-,-
224467..225588,+,373,15789564,soxB,VNG0281G,-,COG0665E
225590..226024,-,144,15789565,-,VNG0283C,-,COG0071O
226021..226179,-,52,15789566,-,VNG0282H,-,-
227135..228829,+,564,15789567,-,VNG0284C,-,COG1031C
229052..229441,+,129,15789568,-,VNG0285C,-,COG1943L
229443..230597,+,384,15789569,-,VNG0286C,-,COG0675L
230650..231078,-,142,16554462,-,VNG0287a,-,COG3269R
231155..231817,-,220,15789571,-,VNG0289H,-,COG0727R
231863..232645,-,260,15789572,-,VNG0291H,-,COG0491R
232683..232952,-,89,15789573,-,VNG0293H,-,-
233317..233841,+,174,15789574,pnm,VNG0294G,-,COG2226H
233894..234811,+,305,15789575,-,VNG0296H,-,COG0463M
234808..235626,-,272,15789576,-,VNG0297H,-,COG2159R
235698..236303,-,201,15789577,-,VNG0298H,-,COG2860S
236318..237037,-,239,15789578,-,VNG0300C,-,COG1912S
237133..237666,-,177,15789579,-,VNG0301C,-,COG1056H
237843..239951,+,702,15789580,lon,VNG0303G,-,COG1067O
240007..240528,-,173,15789581,-,VNG0306C,-,COG0350L
240541..241296,+,251,15789582,trpC,VNG0305G,-,COG0134E
241293..242585,+,430,15789583,trpB,VNG0307G,-,COG0133E
242582..243412,+,276,16554463,trpA,VNG0308Gm,-,COG0159E
243437..244234,+,265,15789585,-,VNG0309C,-,COG1830G
244231..244632,-,133,15789586,-,VNG0311H,-,-
244639..245802,+,387,15789587,-,VNG0310C,-,COG1465E
245809..246108,-,99,15789588,-,VNG0312H,-,-
246267..246854,-,195,15789589,aroD,VNG0314G,-,COG0710E
247008..247967,-,319,15789590,tfbF,VNG0315G,-,COG1405K
248258..248971,+,237,15789591,-,VNG0316C,-,COG0614P
248973..250817,-,614,15789592,dpg,VNG0318G,-,COG0392S
251021..251263,+,80,15789593,-,VNG0319H,-,-
251273..251884,-,203,15789594,-,VNG0320H,-,COG3398S
251940..253118,-,392,15789595,ids,VNG0321G,-,COG0330O
253158..253667,-,169,15789596,-,VNG0322H,-,COG1585OU
253700..253876,-,58,15789597,-,VNG0323H,-,-
253914..255653,-,579,15789598,pykA,VNG0324G,-,COG0469G
255742..257811,-,689,15789599,metG,VNG0326G,-,COG0143J
257872..258939,-,355,15789600,gadD,VNG0327G,-,COG0076E
258965..260251,-,428,15789601,caaX,VNG0329G,-,COG0501O
260291..262549,-,752,15789602,ppsA,VNG0330G,-,COG0574G
262683..263072,+,129,15789603,-,VNG0331H,-,-
263073..263978,-,301,15789604,-,VNG0332C,-,COG0384R
264253..264945,+,230,15789605,gptA1,VNG0335G,-,COG2236R
265000..265620,+,206,16554464,-,VNG0335a,-,COG0005F
265595..266869,-,424,15789606,-,VNG0337H,-,COG3385L
266878..267267,+,129,16554465,-,VNG0335b,-,COG0005F
267340..268041,+,233,15789607,-,VNG0339H,-,-
268046..268906,-,286,15789608,-,VNG0340C,-,COG1354S
268899..272471,-,1190,15789609,smc1,VNG0342G,-,COG1196D
272493..272777,-,94,15789610,-,VNG0343H,-,-
272907..274394,+,495,15789611,gatB,VNG0345G,-,COG0064J
274440..274601,-,53,15789612,-,VNG0346H,-,-
274891..275373,-,160,15789613,-,VNG0347H,-,-
275494..277983,+,829,16554466,topA,VNG0349Gm,-,COG0550L
278123..279412,+,429,15789615,-,VNG0351C,-,COG1602S
279446..279664,+,72,15789616,-,VNG0352H,-,-
279704..280474,+,256,15789617,-,VNG0354C,-,COG1266R
280487..282370,-,627,15789618,htr14,VNG0355G,-,COG0840NT
282398..282826,+,142,15789619,-,VNG0357H,-,-
282823..283725,+,300,15789620,-,VNG0359C,-,COG0785O
283764..284243,-,159,15789621,-,VNG0360C,-,-
284272..285273,+,333,15789622,-,VNG0361C,-,COG3582R
285278..286072,+,264,15789623,nfi,VNG0363G,-,COG1515L
286131..286952,+,273,15789624,yusZ3,VNG0364G,-,COG4221R
286968..288011,-,347,15789625,arsA1,VNG0365G,-,COG0003P
288101..288445,+,114,15789626,-,VNG0367H,-,COG3631R
288491..289006,+,171,15789627,-,VNG0368C,-,COG1546R
289515..290222,-,235,16554467,-,VNG0370Hm,-,COG0613R
290169..291539,+,456,15789629,acd1,VNG0371G,-,COG1960I
291616..291984,+,122,15789630,-,VNG0373H,-,-
291994..292431,-,145,15789631,nusG,VNG0374G,-,COG0250K
292433..292606,-,57,15789632,secE,VNG0375G,-,COG2443U
292670..293860,-,396,15789633,ftsZ1,VNG0376G,-,COG0206D
293888..295060,-,390,15789634,-,VNG0378C,-,COG1650S
295310..296266,-,318,15789635,caa,VNG0380G,-,COG0530P
296344..297144,+,266,15789636,aroE,VNG0382G,-,COG0169E
297162..297530,+,122,15789637,-,VNG0383H,-,COG3743S
297545..299011,+,488,15789638,trpE2,VNG0384G,-,COG0147EH
299008..299583,+,191,16554468,trpG2,VNG0386Gm,-,COG0512EH
299568..300425,+,285,15789640,ilvE1,VNG0387G,-,COG0115EH
300471..300941,+,156,15789641,-,VNG0388C,-,COG2146PR
300938..301228,-,96,15789642,-,VNG0389C,-,COG3357K
301248..302276,+,342,15789643,graD1,VNG0390G,-,COG1208MJ
302277..302999,-,240,15789644,-,VNG0391C,-,COG0018J
303046..304194,-,382,15789645,-,VNG0393C,-,COG2237S
304268..305170,-,300,15789646,-,VNG0394C,-,COG1340S
305431..305844,+,137,15789647,-,VNG0396C,-,COG2090S
305902..306699,+,265,15789648,nthA1,VNG0398G,-,COG0177L
306701..307168,-,155,15789649,-,VNG0399H,-,-
307290..309215,-,641,15789650,epf2,VNG0401G,-,COG0054H
309533..309685,-,50,15789651,-,VNG0402H,-,-
309807..311312,+,501,161349985,proS,VNG0403G,-,COG0442J
311391..311921,+,176,15789653,-,VNG0404H,-,-
311957..312946,+,329,15789654,-,VNG0405C,-,COG0451MG
313105..314163,+,352,15789655,egsA,VNG0406C,-,COG0371C
314156..314971,-,271,15789656,-,VNG0407H,-,COG0392S
315206..316276,-,356,15789657,-,VNG0408H,-,COG0501O
316309..318105,-,598,15789658,-,VNG0409C,-,COG1506E
318208..319275,+,355,15789659,rfbU2,VNG0410G,-,COG0438M
319297..321744,-,815,15789660,folP,VNG0412G,-,COG0285H
321793..323580,-,595,15789661,purH,VNG0414G,-,COG0138F
323468..324955,+,495,15789662,purB,VNG0415G,-,COG0015F
325020..325661,+,213,15789663,-,VNG0417H,-,COG2129R
325698..326195,+,165,15789664,-,VNG0419C,-,COG1432S
326196..326384,-,62,15789665,-,VNG0420H,-,-
326468..326947,+,159,15789666,-,VNG0421C,-,COG1370O
326955..328172,-,405,15789667,cyc,VNG0422G,-,COG2124Q
328415..328807,+,130,15789668,nac,VNG0424C,-,COG1308K
328807..329523,+,238,15789669,pimT2,VNG0425G,-,COG2519J
329653..329967,-,104,15789670,rpoM,VNG0426G,-,COG1594K
330079..331341,+,420,15789671,yfmO2,VNG0427G,-,COG2814G
331342..332112,-,256,15789672,fad2,VNG0428G,-,COG1024I
332196..332681,+,161,15789673,-,VNG0429H,-,-
332688..333338,-,216,15789674,-,VNG0430H,-,-
333816..334244,-,142,15789675,apa,VNG0431G,-,COG0494LR
334368..334703,+,111,15789676,-,VNG0433C,-,COG0051J
334798..335064,-,88,15789677,-,VNG0435H,-,-
335061..336626,-,521,15789678,nhaC1,VNG0436G,-,COG1757C
336723..338003,+,426,15789679,-,VNG0437C,-,COG1473R
338014..339384,-,456,15789680,-,VNG0439C,-,COG0644C
339490..339819,+,109,15789681,ferA3,VNG0438G,-,COG0633C
339822..340952,-,376,15789682,-,VNG0440C,-,COG0491R
341012..341647,+,211,15789683,-,VNG0441H,-,-
341670..342908,-,412,15789684,rspA,VNG0442G,-,COG4948MR
342946..343887,-,313,15789685,dapA,VNG0444G,-,COG0329EM
343909..345117,-,402,15789686,-,VNG0447H,-,COG0561R
345205..346275,+,356,15789687,gcd,VNG0446G,-,COG1063ER
346272..346910,+,212,15789688,pyrE1,VNG0448G,-,COG0856F
346978..347355,+,125,15789689,-,VNG0450C,-,COG0278O
347367..347990,-,207,15789690,phoU,VNG0451G,-,COG0704P
348053..348898,-,281,15789691,pstB2,VNG0452G,-,COG1117P
348905..350605,-,566,15789692,pstA2,VNG0453G,-,COG0581P
350607..351566,-,319,15789693,pstC2,VNG0455G,-,COG0573P
351622..352656,-,344,15789694,phoX,VNG0457G,-,COG0226P
352883..353887,+,334,15789695,prp1,VNG0458G,-,COG0704P
353960..354931,+,323,15789696,nodP,VNG0459G,-,COG0175EH
355258..356568,+,436,15789697,aspS,VNG0461G,-,COG0017J
356605..356889,-,94,15789698,-,VNG0462C,-,COG1846K
356891..357508,-,205,15789699,-,VNG0463C,-,-
357501..358391,-,296,16554469,nosF2,VNG0465Gm,-,COG1131V
358388..359239,-,283,15789701,-,VNG0466C,-,-
359388..360221,-,277,15789702,yafB,VNG0467G,-,COG0656R
360279..361511,-,410,15789703,-,VNG0468C,-,COG0644C
361705..363387,-,560,15789704,-,VNG0469H,-,-
363359..364117,-,252,15789705,trp3,VNG0470G,-,COG1131V
364276..364476,-,66,15789706,-,VNG0471C,-,COG1476K
364473..364889,-,138,15789707,-,VNG0472H,-,-
365304..366173,-,289,15789708,porB,VNG0473G,-,COG1013C
366170..367918,-,582,15789709,porA,VNG0474G,-,COG0674C
368167..368811,+,214,15789710,-,VNG0475C,-,COG1018C
369003..369404,+,133,16554470,-,VNG0475a,-,COG1051F
369409..369825,-,138,15789711,-,VNG0478C,-,COG3185ER
369837..370787,-,316,15789712,yajO1,VNG0479G,-,COG1028IQR
370841..372802,-,653,15789713,mcmA1,VNG0481G,-,COG1884I
372939..373508,-,189,15789714,-,VNG0482H,-,COG1246E
373577..374761,-,394,15789715,-,VNG0483C,-,COG2834M
374853..376823,+,656,15789716,acs1,VNG0484G,-,COG0365I
376820..377209,-,129,15789717,-,VNG0485H,-,-
377233..377808,-,191,15789718,hat1,VNG0486G,-,COG1670J
377808..378581,-,257,15789719,-,VNG0487H,-,COG1670J
378529..379233,-,234,15789720,-,VNG0488H,-,COG0318IQ
379302..380477,-,391,15789721,dnaJ,VNG0489G,-,COG0484O
380553..382442,-,629,15789722,dnaK,VNG0491G,-,COG0443O
382599..383294,-,231,15789723,-,VNG0492H,-,COG3208Q
383334..383987,-,217,15789724,grpE,VNG0494G,-,COG0576O
384063..384446,-,127,15789725,-,VNG0496H,-,-
384499..385005,-,168,15789726,-,VNG0498C,-,COG3270S
385002..385913,-,303,15789727,cna,VNG0499G,-,COG0144J
386009..386755,+,248,15789728,ppd,VNG0500G,-,COG1938R
386766..388004,-,412,15789729,yfmO1,VNG0501G,-,COG2814G
388169..389290,+,373,15789730,aspB1,VNG0502G,-,COG0436E
389355..390143,+,262,15789731,-,VNG0503C,-,COG2226H
390140..391321,-,393,15789732,gbp5,VNG0504G,-,COG0012J
391432..392532,+,366,15789733,-,VNG0505C,-,COG1253R
392529..392660,-,43,15789734,-,VNG0506H,-,-
392861..393733,-,290,15789735,-,VNG0507C,-,COG4801R
393802..393999,+,65,15789736,-,VNG0508H,-,-
394049..394186,+,45,15789737,-,VNG0509H,-,-
394230..395336,-,368,15789738,prrIV2,VNG0510G,-,COG1222O
395657..395887,+,76,15789739,-,VNG0511H,-,-
395945..397108,+,387,15789740,ppe,VNG0512G,-,COG0420L
397105..399756,+,883,15789741,-,VNG0514C,-,COG0419L
399808..400059,+,83,15789742,-,VNG0516H,-,-
400501..400614,-,37,15789743,-,VNG0518H,-,-
400823..401008,-,61,15789744,-,VNG0520H,-,-
401122..403827,+,901,15789745,polB1,VNG0521G,-,COG0417L
403843..404586,-,247,15789746,inb,VNG0523G,-,COG4221R
404888..405814,+,308,15789747,yurY,VNG0524G,-,COG0396O
405851..407275,+,474,15789748,-,VNG0525C,-,COG0719O
407277..408491,+,404,15789749,-,VNG0527C,-,COG0719O
408654..409160,-,168,15789750,-,VNG0529H,-,-
409159..409593,+,144,15789751,troR,VNG0530G,-,COG1321K
410039..410416,-,125,15789752,-,VNG0532H,-,-
410415..411128,+,237,15789753,-,VNG0533H,-,COG2013S
411371..412003,+,210,15789754,-,VNG0534C,-,COG1418R
412027..412317,-,96,15789755,-,VNG0535C,-,COG2119S
412713..413414,-,233,15789756,sirR,VNG0536G,-,COG1321K
413539..416253,-,904,15789757,-,VNG0537C,-,COG4666R
416246..416737,-,163,15789758,-,VNG0539C,-,COG4729S
416799..417755,-,318,15789759,imp,VNG0540G,-,COG2358R
417903..419099,-,398,15789760,thrC2,VNG0541G,-,COG0498E
419196..420488,+,430,15789761,-,VNG0542C,-,COG1233Q
420476..420874,-,132,15789762,-,VNG0543H,-,COG1407R
421208..421615,+,135,15789763,-,VNG0544H,-,-
421905..422657,-,250,15789764,-,VNG0546C,-,COG2047R
422662..422844,-,60,15789765,-,VNG0548C,-,COG2260J
422844..423647,-,267,15789766,eif2a,VNG0549G,-,COG1093J
423644..423817,-,57,15789767,rps27e,VNG0550G,-,COG2051J
423822..424007,-,61,15789768,rpl44e,VNG0551G,-,COG1631J
424253..425932,+,559,15789769,-,VNG0553C,-,-
425790..428312,-,840,15789770,-,VNG0555C,-,COG5427S
428425..429981,+,518,15789771,sgb,VNG0556G,-,COG2244R
430285..430965,-,226,15789772,-,VNG0557H,-,COG0693R
431034..431600,-,188,15789773,apt,VNG0559G,-,COG0503F
431659..433443,-,594,15789774,-,VNG0560C,-,COG0651CP
433440..435059,-,539,161349984,-,VNG0562C,-,COG0651CP
435056..436198,-,380,15789776,ndhG2,VNG0563G,-,COG0651CP
436530..436886,-,118,15789777,-,VNG0565C,-,COG1006P
436883..437350,-,155,15789778,-,VNG0564H,-,COG2111P
437347..437877,-,176,15789779,-,VNG0566C,-,COG2111P
437874..438200,-,108,16554471,mnhG,VNG0570Hm,-,COG1320P
438197..438472,-,91,161349983,-,VNG0568C,-,COG2212P
438469..439563,-,364,15789782,-,VNG0571C,-,COG1863P
439733..440911,-,392,15789783,dfp,VNG0572G,-,COG0452H
441519..442211,-,230,15789784,-,VNG0573C,-,COG3794C
442210..442467,+,85,15789785,-,VNG0574C,-,COG4746S
