Location,Strand,Length,PID,Gene,Synonym,Code,COG,Product
40417..41931,-,504,16128034,caiT,b0040,-,COG1292M
42403..43173,+,256,90111081,fixA,b0041,-,COG2086C
43188..44129,+,313,16128036,fixB,b0042,-,COG2025C
44180..45466,+,428,16128037,fixC,b0043,-,COG0644C
45463..45750,+,95,16128038,fixX,b0044,-,COG2440C
45807..47138,+,443,16128039,yaaU,b0045,-,COG2271G
47246..47776,+,176,16128040,kefF,b0046,-,COG2249R
47769..49631,+,620,16128041,kefC,b0047,-,COG0475P
49823..50302,+,159,16128042,folA,b0048,-,COG0262H
50380..51222,-,280,16128043,apaH,b0049,-,COG0639T
51229..51606,-,125,16128044,apaG,b0050,-,COG2967P
51609..52430,-,273,16128045,rsmA,b0051,-,COG0030J
52427..53416,-,329,16128046,pdxA,b0052,-,COG1995H
53416..54702,-,428,16128047,surA,b0053,-,COG0760O
54755..57109,-,784,16128048,lptD,b0054,-,COG1452M
57364..58179,+,271,16128049,djlA,b0055,-,COG1076O
59687..60346,-,219,16128052,rluA,b0058,-,COG0564J
60358..63264,-,968,16128053,rapA,b0059,-,COG0553KL
63429..65780,-,783,16128054,polB,b0060,-,COG0417L
65855..66550,-,231,16128055,araD,b0061,-,COG0235G
66835..68337,-,500,16128056,araA,b0062,-,COG2160G
68348..70048,-,566,16128057,araB,b0063,-,COG1069C
70387..71265,+,292,16128058,araC,b0064,-,COG2207K
71351..72115,+,254,16128059,yabI,b0065,-,COG0586S
72229..72927,-,232,16128060,thiQ,b0066,-,COG3840H
72911..74521,-,536,16128061,thiP,b0067,-,COG1178P
74497..75480,-,327,16128062,thiB,b0068,-,COG4143H
75644..77299,-,551,16128063,sgrR,b0069,-,COG4533R
77388..77519,+,43,226524697,sgrT,b4662,-,-
77621..78799,+,392,49175994,setA,b0070,-,COG2814G
78848..79453,-,201,16128065,leuD,b0071,-,COG0066E
79464..80864,-,466,16128066,leuC,b0072,-,COG0065E
80867..81958,-,363,90111082,leuB,b0073,-,COG0473CE
81958..83529,-,523,16128068,leuA,b0074,-,COG0119E
83622..83708,-,28,16128069,leuL,b0075,-,-
84368..85312,+,314,90111083,leuO,b0076,-,COG0583K
85630..87354,+,574,90111084,ilvI,b0077,-,COG0028EH
87357..87848,+,163,16128071,ilvH,b0078,-,COG0440E
88028..89032,+,334,16128073,cra,b0080,-,COG1609K
89634..90092,+,152,16128074,mraZ,b0081,-,COG2001S
90094..91035,+,313,16128075,rsmH,b0082,-,COG0275M
91032..91397,+,121,16128076,ftsL,b0083,-,COG3116D
91413..93179,+,588,16128077,ftsI,b0084,-,COG0768M
93166..94653,+,495,16128078,murE,b0085,-,COG0769M
94650..96008,+,452,16128079,murF,b0086,-,COG0770M
96002..97084,+,360,16128080,mraY,b0087,-,COG0472M
97087..98403,+,438,16128081,murD,b0088,-,COG0771M
98403..99647,+,414,16128082,ftsW,b0089,-,COG0772D
99644..100711,+,355,16128083,murG,b0090,-,COG0707M
100765..102240,+,491,16128084,murC,b0091,-,COG0773M
102233..103153,+,306,16128085,ddlB,b0092,-,COG1181M
103155..103985,+,276,16128086,ftsQ,b0093,-,COG1589M
103982..105244,+,420,16128087,ftsA,b0094,-,COG0849D
105305..106456,+,383,16128088,ftsZ,b0095,-,COG0206D
106557..107474,+,305,16128089,lpxC,b0096,-,COG0774M
107705..108217,+,170,90111085,secM,b0097,-,-
108279..110984,+,901,16128091,secA,b0098,-,COG0653U
111044..111433,+,129,16128092,mutT,b0099,-,COG1051F
111649..111846,-,65,16128094,yacG,b0101,-,COG3024S
111856..112599,-,247,16128095,yacF,b0102,-,COG4582S
112599..113219,-,206,16128096,coaE,b0103,-,COG0237H
113444..114487,+,347,16128097,guaC,b0104,-,COG0516F
114522..115724,-,400,16128099,hofC,b0106,-,COG1459NU
115714..117099,-,461,16128100,hofB,b0107,-,COG2804NU
117109..117549,-,146,16128101,ppdD,b0108,-,COG4969NU
117752..118645,-,297,16128102,nadC,b0109,-,COG0157H
118733..119284,+,183,16128103,ampD,b0110,-,COG3023V
119281..120135,+,284,16128104,ampE,b0111,-,COG3725V
120178..121551,-,457,16128105,aroP,b0112,-,COG1113E
122092..122856,+,254,16128106,pdhR,b0113,-,COG2186K
123017..125680,+,887,16128107,aceE,b0114,-,COG2609C
125695..127587,+,630,16128108,aceF,b0115,-,COG0508C
127912..129336,+,474,16128109,lpd,b0116,-,COG1249C
129407..131260,-,617,16128110,yacH,b0117,-,-
131615..134212,+,865,16128111,acnB,b0118,-,COG1049C
134388..134750,+,120,90111086,yacL,b0119,-,COG3112S
134788..135582,-,264,16128113,speD,b0120,-,COG1586E
135598..136464,-,288,16128114,speE,b0121,-,COG0421E
136570..136917,-,115,90111087,yacC,b0122,-,-
137083..138633,+,516,16128116,cueO,b0123,-,COG2132Q
138835..141225,-,796,16128117,gcd,b0124,-,COG4993G
141431..141967,+,178,90111088,hpt,b0125,-,COG0634F
142008..142670,-,220,16128119,can,b0126,-,COG0288P
142779..143705,+,308,16128120,yadG,b0127,-,COG1131V
143702..144472,+,256,16128121,yadH,b0128,-,COG1682GM
144577..145017,+,146,16128122,yadI,b0129,-,COG2893G
145081..146310,+,409,16128123,yadE,b0130,-,COG0726G
146314..146694,-,126,16128124,panD,b0131,-,COG0853H
146968..147870,+,300,16128125,yadD,b0132,-,COG5464S
147944..148795,-,283,16128126,panC,b0133,-,COG0414H
148807..149601,-,264,16128127,panB,b0134,-,COG0413H
149715..150953,-,412,16128128,yadC,b0135,-,COG3539NU
151003..151599,-,198,16128129,yadK,b0136,-,COG3539NU
151626..152231,-,201,16128130,yadL,b0137,-,-
152243..152812,-,189,90111089,yadM,b0138,-,COG3539NU
152829..155426,-,865,16128132,htrE,b0139,-,COG3188NU
155461..156201,-,246,16128133,ecpD,b0140,-,COG3121NU
156299..156883,-,194,16128134,yadN,b0141,-,COG3539NU
157253..157732,-,159,16128135,folK,b0142,-,COG0801H
157729..159126,-,465,162135892,pcnB,b0143,-,COG0617J
159186..160112,-,308,226524698,gluQ,b0144,-,COG0008J
160149..160604,-,151,16128138,dksA,b0145,-,COG1734T
160782..161486,-,234,16128139,sfsA,b0146,-,COG1489R
161501..162031,-,176,90111091,ligT,b0147,-,COG1514J
162105..164534,+,809,162135893,hrpB,b0148,-,COG1643L
164730..167264,+,844,16128142,mrcB,b0149,-,COG0744M
167484..169727,+,747,16128143,fhuA,b0150,-,COG1629P
169778..170575,+,265,16128144,fhuC,b0151,-,COG1120PH
170575..171465,+,296,16128145,fhuD,b0152,-,COG0614P
171462..173444,+,660,16128146,fhuB,b0153,-,COG0609P
173602..174882,-,426,16128147,hemL,b0154,-,COG0001H
175107..176528,+,473,16128148,clcA,b0155,-,COG0038P
176610..176954,+,114,16128149,erpA,b0156,-,COG0316S
177001..177624,-,207,16128150,yadS,b0157,-,COG2860S
177662..178462,-,266,16128151,btuF,b0158,-,COG0614P
178455..179153,-,232,16128152,mtn,b0159,-,COG0775F
179237..180754,+,505,16128153,dgt,b0160,-,COG0232F
180884..182308,+,474,16128154,degP,b0161,-,COG0265O
182463..183620,+,385,90111093,cdaR,b0162,-,COG3835KT
183709..184095,-,128,16128156,yaeH,b0163,-,-
184257..185069,-,270,90111094,yaeI,b0164,-,COG1408R
185123..185947,-,274,16128159,dapD,b0166,-,COG2171E
185978..188650,-,890,16128160,glnD,b0167,-,COG2844O
188712..189506,-,264,16128161,map,b0168,-,COG0024J
189874..190599,+,241,16128162,rpsB,b0169,-,COG0052J
190857..191708,+,283,16128163,tsf,b0170,-,COG0264J
191855..192580,+,241,16128164,pyrH,b0171,-,COG0528F
192872..193429,+,185,16128165,frr,b0172,-,COG0233J
193521..194717,+,398,16128166,dxr,b0173,-,COG0743I
194903..195664,+,253,16128167,ispU,b0174,-,COG0020I
195677..196534,+,285,90111095,cdsA,b0175,-,COG0575I
196546..197898,+,450,16128169,rseP,b0176,-,COG0750M
197928..200360,+,810,16128170,bamA,b0177,-,COG4775M
200482..200967,+,161,16128171,skp,b0178,-,COG2825M
200971..201996,+,341,16128172,lpxD,b0179,-,COG1044M
202101..202556,+,151,16128173,fabZ,b0180,-,COG0764I
202560..203348,+,262,16128174,lpxA,b0181,-,COG1043M
203348..204496,+,382,16128175,lpxB,b0182,-,COG0763M
204493..205089,+,198,16128176,rnhB,b0183,-,COG0164L
205126..208608,+,1160,16128177,dnaE,b0184,-,COG0587L
208621..209580,+,319,16128178,accA,b0185,-,COG0825I
209679..211820,+,713,16128179,ldcC,b0186,-,COG1982E
211877..212266,+,129,90111096,yaeR,b0187,-,COG0346E
212331..213629,+,432,16128181,tilS,b0188,-,COG0037D
213678..213932,-,84,90111097,rof,b0189,-,COG4568K
213925..214125,-,66,49176004,yaeP,b4406,-,-
214291..214836,+,181,16128183,yaeQ,b0190,-,COG4681S
214833..215255,+,140,16128184,yaeJ,b0191,-,COG1186J
215269..215979,+,236,16128185,nlpE,b0192,-,COG3015MP
216179..217003,-,274,90111098,yaeF,b0193,-,COG0791M
217057..218775,-,572,16128187,proS,b0194,-,COG0442J
218887..219594,-,235,16128188,yaeB,b0195,-,COG1720S
219591..219995,-,134,16128189,rcsF,b0196,-,-
220113..220928,-,271,16128190,metQ,b0197,-,COG1464P
220968..221621,-,217,16128191,metI,b0198,-,COG2011P
221614..222645,-,343,16128192,metN,b0199,-,COG1135P
222833..223408,+,191,16128193,gmhB,b0200,-,COG0241E
229167..229970,+,267,16128194,dkgB,b0207,-,COG0656R
229967..230881,-,304,16128195,yafC,b0208,-,COG0583K
231122..231922,+,266,16128196,yafD,b0209,-,COG3021S
231926..232549,+,207,16128197,yafE,b0210,-,COG2226H
232597..233955,-,452,16128198,mltD,b0211,-,COG0741M
234027..234782,-,251,16128199,gloB,b0212,-,COG0491R
234816..235538,+,240,90111099,yafS,b0213,-,COG2226H
235535..236002,-,155,16128201,rnhA,b0214,-,COG0328L
236067..236798,+,243,16128202,dnaQ,b0215,-,COG0847L
237335..238120,+,261,16128203,yafT,b0217,-,-
238257..238736,-,159,145698220,ykfM,b4586,-,-
239419..240189,-,256,16128205,yafV,b0219,-,COG0388R
240343..240816,+,157,16128206,ivy,b0220,-,-
240859..243303,-,814,90111100,fadE,b0221,-,COG1960I
243543..244121,+,192,16128208,lpcA,b0222,-,COG0279G
244327..245094,+,255,16128209,yafJ,b0223,-,COG0121R
245065..245805,-,246,16128210,yafK,b0224,-,COG3034S
245961..246239,-,92,16128211,yafQ,b0225,-,COG3041S
246242..246502,-,86,16128212,dinJ,b0226,-,COG3077L
246712..247461,+,249,16128213,yafL,b0227,-,COG0791M
247637..248134,+,165,16128214,rayT,b0228,-,COG1943L
250898..251953,+,351,16128217,dinB,b0231,-,COG0389L
252005..252298,+,97,16128218,yafN,b0232,-,COG2161D
252301..252699,+,132,16128219,yafO,b0233,-,-
252709..253161,+,150,16128220,yafP,b0234,-,COG0456R
254259..255716,-,485,16128223,pepD,b0237,-,COG2195E
255977..256435,+,152,16128224,gpt,b0238,-,COG0503F
256527..257771,+,414,16128225,frsA,b0239,-,COG0412Q
257829..258230,+,133,16128226,crl,b0240,-,-
258269..259324,-,351,16128227,phoE,b0241,-,COG3203M
259612..260715,+,367,16128228,proB,b0242,-,COG0263E
260727..261980,+,417,16128229,proA,b0243,-,COG0014E
262552..262893,-,113,16128230,ykfI,b0245,-,-
262914..263231,-,105,16128231,yafW,b0246,-,-
263250..263471,-,73,94541094,ykfH,b4504,-,-
263480..263956,-,158,16128232,ykfG,b0247,-,COG2003L
263972..264430,-,152,16128233,yafX,b0248,-,-
264528..264767,-,79,16128234,ykfF,b0249,-,-
264844..265311,-,155,16128235,ykfB,b0250,-,-
265334..265777,-,147,145698221,yafY,b0251,-,-
266408..267229,-,273,90111102,yafZ,b0252,-,-
267321..268184,-,287,90111103,ykfA,b0253,-,COG3596R
268513..269406,-,297,16128239,perR,b0254,-,COG0583K
269827..270978,+,383,16128241,insI,b0256,-,COG2826L
273325..274341,-,338,16128244,insH,b0259,-,COG3039L
274549..275952,+,467,90111105,mmuP,b0260,-,COG0833E
275939..276871,+,310,16128246,mmuM,b0261,-,COG2040E
276980..278026,-,348,90111106,afuC,b0262,-,COG3842E
278402..278905,-,167,16128249,insB,b0264,-,COG1662L
278824..279099,-,91,16128250,insA,b0265,-,COG3677L
280053..281207,-,384,16128252,yagA,b0267,-,COG2801L
281502..282410,+,302,345452715,yagE,b0268,-,COG0329EM
282425..284392,+,655,16128254,yagF,b0269,-,COG0129EG
284619..286001,+,460,16128255,yagG,b0270,-,COG2211G
286013..287623,+,536,16128256,yagH,b0271,-,COG3507G
287628..288386,-,252,16128257,yagI,b0272,-,COG1414K
288525..289529,-,334,16128258,argF,b0273,-,COG0078E
289873..290376,-,167,16128259,insB,b0274,-,COG1662L
290295..290570,-,91,16128260,insA,b0275,-,COG3677L
291546..292172,-,208,16128262,yagK,b0277,-,-
292444..293142,-,232,16128263,yagL,b0278,-,COG1961L
293169..294023,-,284,16128264,yagM,b0279,-,-
294363..294803,-,146,16128265,yagN,b0280,-,-
294920..296320,-,466,16128266,intF,b0281,-,COG4974L
296994..297950,-,318,16128268,paoD,b0283,-,COG1975O
297960..300158,-,732,16128269,paoC,b0284,-,COG1529C
300155..301111,-,318,16128270,paoB,b0285,-,COG1319C
301108..301797,-,229,16128271,paoA,b0286,-,COG2080C
302215..302829,+,204,16128272,yagU,b0287,-,COG3477S
303077..303406,-,109,16128273,ykgJ,b0288,-,COG0727R
303719..304429,-,236,90111108,yagV,b0289,-,-
304398..306041,-,547,16128275,yagW,b0290,-,-
306031..308556,-,841,16128276,yagX,b0291,-,COG3188NU
308582..309250,-,222,16128277,matC,b0292,-,-
309308..309895,-,195,16128278,matB,b0293,-,-
309970..310560,-,196,16128279,matA,b0294,-,COG2771K
311336..311563,+,75,16128280,ykgL,b0295,-,-
311598..311738,-,46,94541137,ykgO,b4506,-,COG0257J
311738..312001,-,87,16128281,ykgM,b0296,-,COG0254J
312365..312466,-,33,226524699,ykgR,b4671,-,-
314515..314814,+,99,226524700,insE,b0298,-,-
314811..315677,+,288,16128284,insF,b0299,-,COG2801L
316950..317543,-,197,90111110,ykgB,b0301,-,COG3059S
317555..317791,-,78,90111111,ykgI,b0303,-,-
317900..319225,-,441,90111112,ykgC,b0304,-,COG1249C
319451..320305,+,284,16128290,ykgD,b0305,-,COG2207K
320832..321551,+,239,16128291,ykgE,b0306,-,COG0247C
321562..322989,+,475,16128292,ykgF,b0307,-,COG1139C
322982..323677,+,231,90111113,ykgG,b0308,-,COG1556S
323920..324588,-,222,16128295,ykgH,b0310,-,-
324801..326471,-,556,16128296,betA,b0311,-,COG2303E
326485..327957,-,490,16128297,betB,b0312,-,COG1012C
327971..328558,-,195,49176011,betI,b0313,-,COG1309K
328687..330720,+,677,16128299,betT,b0314,-,COG1292M
331595..332683,+,362,16128300,yahA,b0315,-,COG2200T
332725..333657,-,310,16128301,yahB,b0316,-,COG0583K
333749..334246,-,165,16128302,yahC,b0317,-,-
334504..335109,+,201,16128303,yahD,b0318,-,COG0666R
335149..336012,+,287,16128304,yahE,b0319,-,-
336002..337549,+,515,16128305,yahF,b0320,-,COG0074C
337549..338967,+,472,16128306,yahG,b0321,-,-
339389..340339,+,316,16128308,yahI,b0323,-,COG0549E
340349..341731,+,460,16128309,yahJ,b0324,-,COG0402FR
342108..343157,+,349,16128310,yahK,b0325,-,COG1064R
343400..344215,+,271,16128311,yahL,b0326,-,-
344628..344873,+,81,90111114,yahM,b0327,-,-
344890..345561,-,223,16128313,yahN,b0328,-,COG1280E
345708..345983,+,91,16128314,yahO,b0329,-,-
346081..347667,-,528,16128315,prpR,b0330,-,COG3829KT
347906..348796,+,296,16128316,prpB,b0331,-,COG2513G
349236..350405,+,389,16128318,prpC,b0333,-,COG0372C
350439..351890,+,483,16128319,prpD,b0334,-,COG2079R
351930..353816,+,628,16128320,prpE,b0335,-,COG0365I
354146..355405,+,419,16128321,codB,b0336,-,COG1457F
355395..356678,+,427,16128322,codA,b0337,-,COG0402FR
357015..357914,-,299,157783149,cynR,b0338,-,COG0583K
358023..358682,+,219,16128324,cynT,b0339,-,COG0288P
358713..359183,+,156,16128325,cynS,b0340,-,COG1513P
359216..360370,+,384,16128326,cynX,b0341,-,COG2807P
360473..361084,-,203,16128327,lacA,b0342,-,COG0110R
361150..362403,-,417,16128328,lacY,b0343,-,COG2223P
362455..365529,-,1024,16128329,lacZ,b0344,-,COG3250G
365652..366734,-,360,49176012,lacI,b0345,-,COG1609K
366811..367644,-,277,145698223,mhpR,b0346,-,COG1414K
367835..369499,+,554,16128332,mhpA,b0347,-,COG0654HC
369501..370445,+,314,16128333,mhpB,b0348,-,-
370448..371329,+,293,90111115,mhpC,b0349,-,COG0596R
371339..372148,+,269,90111116,mhpD,b0350,-,COG3971Q
372145..373095,+,316,16128336,mhpF,b0351,-,COG4569Q
373092..374105,+,337,16128337,mhpE,b0352,-,COG0119E
374683..375894,+,403,90111117,mhpT,b0353,-,COG2814G
375996..376535,+,179,90111118,yaiL,b0354,-,COG3122S
376759..377592,-,277,16128340,frmB,b0355,-,COG0627R
377686..378795,-,369,16128341,frmA,b0356,-,COG1062C
378830..379105,-,91,162135894,frmR,b0357,-,COG1937S
379293..380066,-,257,16128343,yaiO,b0358,-,-
380575..380940,+,121,145698224,insC,b0360,-,COG2963L
380898..381803,+,301,16128346,insD,b0361,-,COG2801L
381963..383159,-,398,16128348,yaiP,b0363,-,COG1215M
383283..383840,-,185,90111121,yaiS,b0364,-,COG2120S
384456..385418,+,320,90111122,tauA,b0365,-,COG4521P
385431..386198,+,255,16128351,tauB,b0366,-,COG4525P
386195..387022,+,275,16128352,tauC,b0367,-,COG0600P
387019..387870,+,283,16128353,tauD,b0368,-,COG2175Q
387977..388951,-,324,90111123,hemB,b0369,-,COG0113H
390963..391829,-,288,16128357,insF,b0372,-,COG2801L
391826..392125,-,99,226524701,insE,b0373,-,-
393730..394353,+,207,226524702,yaiV,b0375,-,COG0664T
394354..395511,-,385,16128361,ampH,b0376,-,COG1680V
395863..397083,+,406,16128362,sbmA,b0377,-,COG1133I
397096..398190,+,364,16128363,yaiW,b0378,-,-
398249..398557,-,102,16128364,yaiY,b0379,-,-
398817..399029,+,70,90111125,yaiZ,b0380,-,-
399053..400147,-,364,16128366,ddlA,b0381,-,COG1181M
400610..400870,+,86,16128367,iraP,b0382,-,-
400971..402386,+,471,49176017,phoA,b0383,-,COG1785P
402505..402825,+,106,162135895,psiF,b0384,-,-
402927..404042,+,371,16128370,adrA,b0385,-,COG2199T
404059..404868,-,269,16128371,proC,b0386,-,COG0345E
404988..405446,+,152,90111127,yaiI,b0387,-,COG1671S
405629..406153,+,174,16128373,aroL,b0388,-,COG0703E
406203..406394,+,63,16128374,yaiA,b0389,-,-
406652..407329,+,225,16128375,aroM,b0390,-,-
407401..407685,+,94,16128376,yaiE,b0391,-,COG3123S
408332..409243,-,303,16128378,rdgC,b0393,-,COG2974L
409368..410276,+,302,90111128,mak,b0394,-,COG1940KG
410521..411705,-,394,49176018,araJ,b0396,-,COG2814G
411831..414977,-,1048,16128382,sbcC,b0397,-,COG0419L
414974..416176,-,400,16128383,sbcD,b0398,-,COG0420L
416366..417055,+,229,16128384,phoB,b0399,-,COG0745TK
417113..418408,+,431,16128385,phoR,b0400,-,COG5002T
418815..420134,+,439,16128386,brnQ,b0401,-,COG1114E
420210..421583,+,457,16128387,proY,b0402,-,COG1113E
421742..423556,+,604,345452716,malZ,b0403,-,COG0366G
423561..424142,-,193,16128389,acpH,b0404,-,COG3124S
424235..425305,+,356,16128390,queA,b0405,-,COG0809J
425361..426488,+,375,16128391,tgt,b0406,-,COG0343J
426511..426843,+,110,16128392,yajC,b0407,-,COG1862U
426871..428718,+,615,16128393,secD,b0408,-,COG0342U
428729..429700,+,323,16128394,secF,b0409,-,COG0341U
429829..430176,+,115,16128395,yajD,b0410,-,-
430353..431237,-,294,16128396,tsx,b0411,-,COG3248M
431536..432075,-,179,90111129,yajI,b0412,-,-
432226..432675,+,149,16128398,nrdR,b0413,-,COG1327K
432679..433782,+,367,16128399,ribD,b0414,-,COG0117H
433871..434341,+,156,16128400,ribE,b0415,-,COG0054H
434361..434780,+,139,16128401,nusB,b0416,-,COG0781K
434858..435835,+,325,16128402,thiL,b0417,-,COG0611H
435813..436331,+,172,16128403,pgpA,b0418,-,COG1267I
436385..437359,-,324,90111130,yajO,b0419,-,COG0667C
437539..439401,-,620,16128405,dxs,b0420,-,COG1154HI
439426..440325,-,299,16128406,ispA,b0421,-,COG0142H
440325..440567,-,80,16128407,xseB,b0422,-,COG1722L
440773..442221,+,482,16128408,thiI,b0423,-,COG0301H
442275..442865,-,196,90111131,yajL,b0424,-,COG0693R
442828..443739,-,303,16128410,panE,b0425,-,COG1893H
443907..444398,+,163,90111132,yajQ,b0426,-,COG1666S
444526..445890,-,454,90111133,yajR,b0427,-,COG2814G
446039..446929,-,296,16128413,cyoE,b0428,-,COG0109O
446941..447270,-,109,16128414,cyoD,b0429,-,COG3125C
447270..447884,-,204,16128415,cyoC,b0430,-,COG1845C
447874..449865,-,663,16128416,cyoB,b0431,-,COG0843C
449887..450834,-,315,16128417,cyoA,b0432,-,COG1622C
451294..452769,-,491,16128418,ampG,b0433,-,COG2814G
452813..453391,-,192,90111134,yajG,b0434,-,COG3056M
453696..454013,+,105,90111135,bolA,b0435,-,COG0271T
454357..455655,+,432,16128421,tig,b0436,-,COG0544O
455901..456524,+,207,16128422,clpP,b0437,-,COG0740OU
456650..457924,+,424,16128423,clpX,b0438,-,COG1219O
458112..460466,+,784,16128424,lon,b0439,-,COG0466O
460675..460947,+,90,16128425,hupB,b0440,-,COG0776L
461139..463010,+,623,16128426,ppiD,b0441,-,COG0760O
463161..463532,+,123,16128427,ybaV,b0442,-,COG1555L
463626..464024,+,132,16128428,fadM,b0443,-,COG0824R
464076..464771,-,231,16128429,queC,b0444,-,COG0603R
464836..466536,-,566,16128430,ybaE,b0445,-,COG4533R
466636..467454,+,272,90111136,cof,b0446,-,COG0561R
467607..468065,+,152,90111137,ybaO,b0447,-,COG1522K
468095..469867,+,590,16128433,mdlA,b0448,-,COG1132V
469860..471641,+,593,16128434,mdlB,b0449,-,COG1132V
471822..472160,+,112,16128435,glnK,b0450,-,COG0347E
472190..473476,+,428,16128436,amtB,b0451,-,COG0004P
473525..474385,-,286,16128437,tesB,b0452,-,COG1946I
474603..475175,+,190,49176025,ybaY,b0453,-,COG3126S
475206..475595,-,129,16128439,ybaZ,b0454,-,COG3695L
475896..476249,+,117,16128440,ybaA,b0456,-,COG5507S
476291..477841,-,516,90111138,ylaB,b0457,-,COG4943T
478005..478475,-,156,90111139,ylaC,b0458,-,-
478591..479142,-,183,16128443,maa,b0459,-,COG0110R
479314..479532,-,72,16128444,hha,b0460,-,-
479558..479932,-,124,16128445,tomB,b0461,-,-
480478..483627,-,1049,16128446,acrB,b0462,-,COG0841V
483650..484843,-,397,16128447,acrA,b0463,-,COG0845M
484985..485632,+,215,16128448,acrR,b0464,-,COG1309K
485760..489122,+,1120,16128449,kefA,b0465,-,COG3264M
489334..489495,-,53,16128450,ybaM,b0466,-,-
489509..490036,-,175,16128451,priC,b0467,-,COG3923L
490106..490483,+,125,16128452,ybaN,b0468,-,COG2832S
490636..491187,+,183,16128453,apt,b0469,-,COG0503F
491316..493247,+,643,16128454,dnaX,b0470,-,COG2812L
493300..493629,+,109,16128455,ybaB,b0471,-,COG0718S
493629..494234,+,201,16128456,recR,b0472,-,COG0353L
494344..496218,+,624,16128457,htpG,b0473,-,COG0326O
496399..497043,+,214,16128458,adk,b0474,-,COG0563F
497279..498241,+,320,16128459,hemH,b0475,-,COG0276H
498238..499197,-,319,16128460,aes,b0476,-,COG0657I
499349..500653,+,434,16128461,gsk,b0477,-,COG0524G
500786..502462,-,558,16128462,ybaL,b0478,-,COG4651P
502700..503920,-,406,16128463,fsr,b0479,-,COG2223P
504138..505790,+,550,16128464,ushA,b0480,-,COG0737F
505827..506306,-,159,16128465,ybaK,b0481,-,COG2606S
506510..507304,-,264,16128466,ybaP,b0482,-,COG3735S
507442..507783,+,113,90111140,ybaQ,b0483,-,COG3093R
508099..510603,-,834,16128468,copA,b0484,-,COG2217P
510865..511797,+,310,16128469,ybaS,b0485,-,COG2066E
511800..513092,+,430,16128470,ybaT,b0486,-,COG0531E
513217..513624,+,135,16128471,cueR,b0487,-,COG0789K
513625..514083,-,152,145698226,ybbJ,b0488,-,COG1585OU
514080..514997,-,305,16128473,qmcA,b0489,-,COG0330O
515143..515820,+,225,16128474,ybbL,b0490,-,COG4619R
515807..516586,+,259,90111141,ybbM,b0491,-,COG0390R
516649..517503,-,284,90111142,ybbN,b0492,-,COG3118O
517564..518373,-,269,16128477,ybbO,b0493,-,COG0300R
518363..518989,-,208,16128478,tesA,b0494,-,COG2755E
518957..519643,+,228,16128479,ybbA,b0495,-,COG4181Q
519640..522054,+,804,16128480,ybbP,b0496,-,COG3127Q
522485..526765,+,1426,16128481,rhsD,b0497,-,COG3209M
526805..527173,+,122,16128482,ybbC,b0498,-,-
529356..530450,-,364,16128487,selU,b0503,-,COG2603R
530519..531445,-,308,16128488,allS,b0504,-,COG0583K
531675..532157,+,160,16128489,allA,b0505,-,COG3194F
532235..533050,+,271,16128490,allR,b0506,-,COG1414K
533140..534921,+,593,16128491,gcl,b0507,-,COG3960R
